"Post ID", "Forum","Forum Url","Tags","Tags Url","Poster Name","Poster Url","Number of Posts","Message","Subject","Subject Url","Views","Rating","Date","Time","Price","Sentiment","Disclosure"
"18282711","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BGS","BGS","Haplo","http://hotcopper.com.au/search/search?type=post&users=Haplo","6006","BGS already had it's first major re-rate on the acquisition of the deposit. So .062 to just under .30 is pretty good.KDR has started theirs.  However now BGS is ready to fire onto it next leg.  Very confident that we will fire up next.Haplo","Re: Ann: High Grade Lithium Mineralisation Intersected at Bougouni-BGS.AX","http://hotcopper.com.au/threads/ann-high-grade-lithium-mineralisation-intersected-at-bougouni-bgs-ax.2810479/page-406?post_id=18282711","75197","16","15/07/16","19:44:32","33.5¢","Buy","Held"
"18282713","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","LYC","LYC","Shorterskillme","http://hotcopper.com.au/search/search?type=post&users=Shorterskillme","851","You know what this is actually a really positive post Marv. Thank you.Can't wait for the qr either. Monday release is better for good news anyway.Positive build to it today after a manipulated hick up.Gltah.","Re: Possible Dead Cat Bounce?","http://hotcopper.com.au/threads/possible-dead-cat-bounce.2808012/page-28?post_id=18282713","4970","3","15/07/16","19:44:53","7.6¢","Buy","Held"
"18282714","Commodities","http://hotcopper.com.au/discussions/commodities/","GOLD","GOLD","slange","http://hotcopper.com.au/search/search?type=post&users=slange","2324","I think the question should be asked why these people commit such atrocities.","Re: gold","http://hotcopper.com.au/threads/gold.2750023/page-6945?post_id=18282714","791545","","15/07/16","19:45:04","","",""
"18282715","Political Debate","http://hotcopper.com.au/discussions/politics/","","","mogga","http://hotcopper.com.au/search/search?type=post&users=mogga","11234","Where can I buy shares in a French company that sells candles","Re: How can the appeasers of Islam like our PM Turnbull defend this!","http://hotcopper.com.au/threads/how-can-the-appeasers-of-islam-like-our-pm-turnbull-defend-this.2813264/page-66?post_id=18282715","2361","3","15/07/16","19:45:10","","",""
"18282716","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","ALK","ALK","arsenic","http://hotcopper.com.au/search/search?type=post&users=arsenic","3216","Unfortunately IC's believability has suffered somewhat in my eyes due to his repeated epithets that he expected something to happen in the next six months.  Just what that thing would be has varied (it was the mining lease four times) but the six months horizon seems to stay the same.Wouldn't you be more prepared to ask MD's who do what they say?A number of those MD's are prepared to listen as well and those who have delivered for me in spades like Mark Claderwood I'd follow a long way.If the truth be known I'd follow Iggy Tan way before IC. I's say more but that would be cross promoting even though it's glaring example of what can (should?) be achieved.","Re: Ann: Quarterly Activities Report - June 2016-ALK.AX","http://hotcopper.com.au/threads/ann-quarterly-activities-report-june-2016-alk-ax.2812094/page-20?post_id=18282716","2812","1","15/07/16","19:45:24","22.5¢","Hold","Held"
"18282719","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","GDA","GDA","richiexc","http://hotcopper.com.au/search/search?type=post&users=richiexc","398","Yeah none would beFor shareholders it would go trips to Venice Germany Fiji some other exotic places for directors.","Re: asleep at the wheel","http://hotcopper.com.au/threads/asleep-at-the-wheel.2777872/page-12?post_id=18282719","903","1","15/07/16","19:45:52","10.0¢","None","Not Held"
"18282718","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BRN","BRN","DRinvestor","http://hotcopper.com.au/search/search?type=post&users=DRinvestor","1157","BRN continues to be a pump and dump stock and management dont seem to give a hoot maybe the hey prefer brn to be a stock that stays a playing field for games.","Re: BRN - the next move higher","http://hotcopper.com.au/threads/brn-the-next-move-higher.2809377/page-28?post_id=18282718","8046","","15/07/16","19:45:49","15.0¢","Hold","Held"
"18282721","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","BMG","BMG","CheyneD","http://hotcopper.com.au/search/search?type=post&users=CheyneD","692","BMG is in a drawer for me. Not sure if it's top or bottom though haha.I honestly have no idea when we'll have an acquisition. All I know is that management are continually looking at new opportunities but that's about it. IMO we'll either get an amazing acquistion or else the company will fold.I couldn't imagine getting a sub-par acquistion based on how picky management have been (which isn't a bad thing).I've heard that changes in ASX policies have also made it harder for juniors to change direction.I still have faith I just don't bother checking the SP ;p.Cheyne.","Re: Ann: Board Appointment-BMG.AX","http://hotcopper.com.au/threads/ann-board-appointment-bmg-ax.2777360/page-12?post_id=18282721","1411","","15/07/16","19:45:53","1.2¢","Buy","Held"
"18282720","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","KDR","KDR","fumoy","http://hotcopper.com.au/search/search?type=post&users=fumoy","1215","mcap is $76mill fully diluted 283 mill shares at 27c","Re: Trading Halt - Massive Lithium Results ?","http://hotcopper.com.au/threads/trading-halt-massive-lithium-results.2811516/page-206?post_id=18282720","34164","2","15/07/16","19:45:53","27.0¢","None","Not Held"
"18282723","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","APY","APY","Motors","http://hotcopper.com.au/search/search?type=post&users=Motors","3936","Harsh but maybe fair.  To be honest still haven't worked out his style.He says he's all about good corporate governance but yet this doesn't seem to be leading to anyone making any money whatsoever including himself.Anyways I'm sticking with him.","Re: Ann: Clipfort Transaction Not to Proceed-APY.AX","http://hotcopper.com.au/threads/ann-clipfort-transaction-not-to-proceed-apy-ax.2791424/page-81?post_id=18282723","9965","","15/07/16","19:46:08","0.8¢","Buy","Held"
"18282722","Commodities","http://hotcopper.com.au/discussions/commodities/","GOLD","GOLD","eshmun","http://hotcopper.com.au/search/search?type=post&users=eshmun","4578","Now Deutsche Bank is jumping on my bandwagon. Lining up excuses for the recapitalisation which is coming. The begging bowl of the banksters comes out again and again.This opinion piece is all over the place. A bit like the totally mixed up financial world at the moment. Personally I try and avoid mental asylums and that's what the markets are at the moment. Less financially literate people are starting to talk about how messed up the financial system is becoming and that must mean something. Will gold see us through? I think so. It's not really an  out there  place to be looking for a haven.  Eshmun","Re: Bank Watch","http://hotcopper.com.au/threads/bank-watch.2762988/page-288?post_id=18282722","40980","4","15/07/16","19:46:07","","",""
"18282724","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","AIZ","AIZ","Pbnewby","http://hotcopper.com.au/search/search?type=post&users=Pbnewby","5419","Its got that feel about it - soaked up plenty down low so with the POO wobbling and the divi in the near term $2.50 sounds good - I've been wandering what to do though - should I sell before the divi is paid and book a profit or carry through to the otherside and take the divi and keep holding?","Re: Good Value","http://hotcopper.com.au/threads/good-value.2759676/page-171?post_id=18282724","14541","","15/07/16","19:46:17","$2.16","Buy","Held"
"18282727","Political Debate","http://hotcopper.com.au/discussions/politics/","","","rabbitoh","http://hotcopper.com.au/search/search?type=post&users=rabbitoh","19010","I think France is right hand drive as well..","Re: Abbott warns of 'creative' homegrown terrorism","http://hotcopper.com.au/threads/abbott-warns-of-creative-homegrown-terrorism.2813444/page-6?post_id=18282727","1704","3","15/07/16","19:46:32","","",""
"18282725","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","IOT","IOT","al-pbs","http://hotcopper.com.au/search/search?type=post&users=al-pbs","164","Nice pic - no doubt.It says that ROAME can only reach up to 3 meters in air. Is that true? Why is it limited to only 3 meters?I'm confused...","Re: Opposition to Roam-e?","http://hotcopper.com.au/threads/opposition-to-roam-e.2811676/page-139?post_id=18282725","16068","","15/07/16","19:46:20","6.9¢","None","Held"
"18282728","Breaking News","http://hotcopper.com.au/discussions/breaking-news/","","","pete11","http://hotcopper.com.au/search/search?type=post&users=pete11","4010","islam is a Geopolitical Movement that uses religion as a ploy to destroy nations and people. if it is not wiped off the face of the earth... the death and destruction will continue to grow... you don't have to believe in a devil to know this evil death cult is dangerous to all people....I didn't write this I found this online written by someone else great stuff so true if only gutless turnbull could see the truth its so sad a great nation like Australia is led by a gutless appeaser who wont even mention the enemy by name for fear of offending the enemy.  Turnbull obviously never took history a uni otherwise he would have studied how appeasing your enemy never works.","Re: France on the verge of civil war","http://hotcopper.com.au/threads/france-on-the-verge-of-civil-war.2813455/page-2?post_id=18282728","151","4","15/07/16","19:46:40","","",""
"18282726","ASX - By Stock","http://hotcopper.com.au/discussions/asx---by-stock/","EMC","EMC","govr","http://hotcopper.com.au/search/search?type=post&users=govr","1812","I see I am getting too many people cheesed off the honest ones good luck and those with hidden agendas good luck as wellEmotions are too high to be involve will sit on the sidelines","Re: Ann: China Strategy-EMC.AX","http://hotcopper.com.au/threads/ann-china-strategy-emc-ax.2809656/page-93?post_id=18282726","10820","1","15/07/16","19:46:26","72.5¢","None","Not Held"
